Time,Irradiance,PAR,Red,Far Red,R:FR,Blue,UVB,Temperature,Condition
20.35,0,0,0,0,0,0,0,1.5,Shade
20.4,0,0,0,0,0,0,0,1.5,Shade
20.45,0,0,0,0,0,0,0,1.5,Shade
20.5,0,0,0,0,0,0,0,1.5,Shade
20.55,0,0,0,0,0,0,0,1.5,Shade
21,0,0,0,0,0,0,0,1.5,Shade
21.05,0,0,0,0,0,0,0,1.5,Shade
21.1,0,0,0,0,0,0,0,1.5,Shade
21.21,0,0,0,0,0,0,0,1.5,Shade
21.2,0,0,0,0,0,0,0,1.5,Shade
21.25,0,0,0,0,0,0,0,1,Shade
21.3,0,0,0,0,0,0,0,1,Shade
21.35,0,0,0,0,0,0,0,1,Shade
21.4,0,0,0,0,0,0,0,1,Shade
21.45,0,0,0,0,0,0,0,1,Shade
21.5,0,0,0,0,0,0,0,1,Shade
21.55,0,0,0,0,0,0,0,1,Shade
22,1.2420486,0.106587251,0.006509486,0.010414571,0.625036382,0.016028183,0.015483659,1,Shade
22.05,2.553858542,0.265991395,0.011197187,0.021284106,0.526082059,0.057775752,0.064820944,0.5,Shade
22.1,1.855678563,0.161147391,0.009082747,0.03052503,0.297550803,0.033223675,0.048141316,0.5,Shade
22.22,2.594229094,0.232323502,0.013199745,0.006949294,1.89943691,0.048321263,0.048251544,0.5,Shade
22.2,5.818139205,0.494980515,0.031096835,0.02874954,1.081646346,0.100443445,0.109984463,0.5,Shade
22.25,9.751967423,0.875709659,0.044416728,0.069869639,0.635708567,0.170807731,0.169617274,0.5,Shade
22.3,5.474972292,0.50257519,0.030833116,0.057941369,0.532143384,0.094452029,0.081587651,0.5,Shade
22.35,5.054626828,0.4629371,0.0252297,0.035440351,0.711891951,0.069499826,0.096632053,0.5,Shade
22.4,4.742161859,0.460442927,0.022478697,0.033625455,0.668502401,0.091007143,0.086166502,0.5,Shade
22.45,4.602872584,0.416111901,0.024579358,0.021866659,1.124056408,0.08890786,0.101692874,0.5,Shade
22.5,6.213026522,0.549443654,0.032940391,0.058013843,0.567802246,0.106647601,0.104996668,0.5,Shade
22.55,2.977527641,0.243247325,0.007621682,0.020290957,0.375619627,0.04125871,0.051452551,0.5,Shade
23,3.729314016,0.333885757,0.023493617,0.023408191,1.00364942,0.055778705,0.056779846,0.5,Shade
23.05,5.771366915,0.529214425,0.029263201,0.045110335,0.648702802,0.104860537,0.104446633,0.5,Shade
23.1,2.780102721,0.276023476,0.007795014,0.024191357,0.322223108,0.039079236,0.060397238,0.5,Shade
23.23,7.248918255,0.649682352,0.037624233,0.049910743,0.753830355,0.114266251,0.127523039,0.5,Shade
23.2,6.28548954,0.52169746,0.021291822,0.051055456,0.417033243,0.097208819,0.114054614,0.5,Shade
23.25,5.839073064,0.493507875,0.037624784,0.050976368,0.738082882,0.093812709,0.117893563,0.5,Shade
23.3,4.677554206,0.377382361,0.012752497,0.030709661,0.415260093,0.07561084,0.107091818,1,Shade
23.35,6.113264834,0.561452942,0.025608883,0.060754926,0.421511219,0.103464781,0.119828332,1,Shade
23.4,5.758024425,0.539222532,0.037255798,0.060335786,0.617474309,0.093240904,0.112641498,1,Shade
23.45,3.102076466,0.366005504,0.022110813,0.011476613,1.926597354,0.061770122,0.054786382,1,Shade
23.5,6.060255596,0.829122275,0.045432199,0.049477549,0.918238678,0.151447646,0.120915726,1,Shade
23.55,10.45640281,1.589648865,0.081948095,0.128445643,0.637998245,0.288511151,0.155017639,1,Shade
24,10.61917771,1.993929495,0.090030252,0.13006461,0.692196379,0.359235881,0.158638613,0.5,Shade
24.05,10.1365741,2.656340645,0.101216416,0.133367577,0.758928202,0.472333996,0.120507884,0.5,Shade
24.1,6.943641223,2.949292036,0.091495451,0.09098868,1.005569605,0.51093953,0.038328587,0.5,Shade
24.24,13.53355105,4.328019173,0.147928632,0.186094358,0.794911966,0.786631772,0.163117984,0.5,Shade
24.2,12.44652533,4.833992402,0.147290139,0.173654081,0.848181273,0.893112654,0.080864283,0.5,Shade
24.25,12.71099365,5.544950781,0.160490435,0.184768321,0.868603635,1.041963615,0.104969938,0.5,Shade
24.3,13.36187859,6.118530678,0.165830683,0.175006021,0.947571299,1.194243478,0.079732797,0.5,Shade
24.35,15.32050607,6.946001745,0.195285679,0.221262998,0.882595288,1.3706549,0.094226889,0.5,Shade
24.4,20.28174015,7.840552317,0.217863857,0.254958723,0.854506387,1.576079582,0.161042951,0.5,Shade
24.45,17.41353203,8.061962744,0.207682141,0.231103008,0.898656158,1.663417803,0.10862398,0.5,Shade
24.5,15.91057517,8.309705974,0.196213244,0.201578568,0.973383459,1.734042776,0.093394947,0,Shade
24.55,19.50864955,9.041278827,0.225756147,0.252750314,0.893198284,1.904473253,0.146229475,0,Shade
25,19.29003642,9.276286644,0.22410549,0.250059661,0.896208086,1.982468865,0.119668226,0.5,Shade
25.05,20.62837344,9.699708283,0.225668516,0.263475176,0.856507697,2.08467099,0.14467196,0.5,Shade
25.1,21.32356681,9.975243176,0.240346412,0.296865019,0.809615133,2.187444094,0.137416785,0.5,Shade
25.25,19.06477382,10.05439149,0.230625447,0.241692841,0.954208848,2.230550768,0.094924354,0.5,Shade
25.2,22.73243015,10.58783507,0.247961204,0.279222279,0.888042335,2.359779578,0.175766867,0.5,Shade
25.25,20.03881249,10.57229327,0.231632376,0.276039184,0.839128607,2.361949958,0.104333374,0.5,Shade
25.3,25.07686302,11.25264284,0.269455845,0.321226402,0.838834677,2.522273674,0.193379295,0.5,Shade
25.35,20.14205488,10.89657518,0.241366568,0.267690001,0.901664489,2.474287228,0.111233617,0.5,Shade
25.4,23.82550516,11.35722836,0.256220001,0.310627751,0.824845816,2.573471048,0.153590193,0.5,Shade
25.45,25.49473388,11.78041246,0.265228345,0.318544016,0.832626989,2.672345956,0.194303828,0.5,Shade
25.5,23.01207542,11.62176668,0.258422347,0.315897453,0.818057709,2.640474772,0.129782152,0.5,Shade
25.55,22.28018401,10.84742362,0.238523249,0.360609867,0.661444045,2.420140716,0.096371916,0.5,Shade
26,31.98201335,12.73498384,0.307623776,0.640184598,0.48052355,2.713666118,0.124725189,0.5,Shade
26.05,37.54073926,13.97998268,0.337818399,0.840779386,0.401791962,2.85342882,0.139827185,0.5,Shade
26.1,40.69252916,14.48061181,0.37185638,0.930247477,0.399739198,2.931381994,0.180807571,1,Shade
26.26,41.40521867,14.71366116,0.37727792,0.953572446,0.395646835,2.980985754,0.188211829,1,Shade
26.2,43.76157292,15.19574533,0.399212369,0.985309703,0.405164354,3.050574864,0.209115375,1,Shade
26.25,46.37528804,15.63500142,0.410957938,1.018672817,0.403424859,3.121376477,0.208212336,1.5,Shade
26.3,47.84927407,15.98184387,0.421975453,1.100948287,0.383283628,3.161849541,0.214679384,1.5,Shade
26.35,49.26560339,16.37407691,0.436107448,1.122572997,0.388489166,3.219932827,0.214278156,2,Shade
26.4,52.34892327,16.85786382,0.441064103,1.172366348,0.37621696,3.306356159,0.273416596,2,Shade
26.45,50.05398723,17.02925962,0.450142166,1.213631947,0.370905007,3.301656885,0.204131989,2,Shade
26.5,53.41056553,18.11141219,0.499702661,1.330617511,0.375541925,3.379333113,0.211439522,2.5,Shade
26.55,57.2794262,19.32759452,0.557434598,1.450260661,0.384368557,3.457654998,0.185192146,2.5,Shade
27,57.19434323,19.36734532,0.555230599,1.449815892,0.38296628,3.505854459,0.207798982,3,Shade
27.05,54.93908442,18.77458666,0.519169392,1.399279884,0.371026124,3.479644285,0.194549911,3,Shade
27.1,61.21579516,20.69099948,0.596624062,1.49773014,0.398352177,3.698022904,0.258741731,3.5,Shade
27.27,59.88475796,19.37228957,0.526772886,1.436894748,0.36660506,3.631240737,0.258595404,4,Shade
27.2,59.00968128,19.46420389,0.518792689,1.446500249,0.358653716,3.654437567,0.240948254,4,Shade
27.25,60.36657758,19.74018024,0.525857446,1.461434148,0.359822881,3.727685128,0.271235193,4,Shade
27.3,59.1765459,19.82274286,0.538621517,1.467319471,0.367078559,3.727582617,0.243052222,4.5,Shade
27.35,62.06836228,20.34109161,0.540096636,1.487707152,0.363039618,3.81985159,0.263646855,4.5,Shade
27.4,60.64309543,20.43782479,0.555230874,1.506483031,0.368560988,3.831685065,0.254480611,4.5,Shade
27.45,63.10692124,20.92689766,0.57083661,1.528898623,0.373364592,3.913555174,0.284448441,5,Shade
27.5,59.22351329,20.75044353,0.554289256,1.498455437,0.369907067,3.886610057,0.211226507,5.5,Shade
27.55,60.4947675,20.78492325,0.554771777,1.39608301,0.397377357,3.94982416,0.303715935,5.5,Shade
28,57.04608695,20.08225453,0.533297528,1.325828677,0.402237135,3.826335999,0.265964113,5.5,Shade
28.05,113.8510261,48.98737096,1.832141406,2.780338057,0.658963539,6.256703073,0.307311832,6,Shade
28.1,75.66584363,25.77263536,0.766493756,1.830961972,0.418628987,4.443418563,0.3197477,6,Shade
28.28,542.5442175,299.0266268,12.50891575,12.45849245,1.004047304,28.9469836,0.723874012,6,Shade
28.2,73.77651619,24.18670144,0.6746205,1.764352587,0.382361499,4.39117761,0.339750136,6,Shade
28.25,71.10682589,24.10069035,0.65717865,1.754026473,0.374668604,4.414769605,0.282496587,6.5,Shade
28.3,72.05150849,24.72074796,0.683339772,1.798107834,0.380032698,4.474323603,0.288289319,6.5,Shade
28.35,86.29179455,32.25728397,1.018681635,2.174784464,0.46840579,5.152277383,0.289991507,6.5,Shade
28.4,988.1180517,562.3966336,23.74886397,22.44857308,1.057923098,52.5562604,1.131213456,7,Shade
28.45,78.39876347,27.00637666,0.764577451,1.939981394,0.394115868,4.79849804,0.328436384,7,Shade
28.5,78.86852944,27.30757968,0.762549816,1.907002974,0.399868184,4.908523563,0.353358825,7,Shade
28.55,106.0821234,42.44897348,1.403313384,2.480626963,0.565709155,6.300844508,0.373805754,7.5,Shade
29,178.7062227,84.86870608,3.218085139,4.163054878,0.773010501,10.23972611,0.442667363,7.5,Shade
29.05,92.54098672,35.80673011,1.117697634,2.276984385,0.490867501,5.715193871,0.331306433,8,Shade
29.1,116.5598199,49.23317942,1.693032353,2.806735342,0.603203419,6.952182477,0.356377957,8,Shade
29.29,90.04351562,33.75305316,0.998116212,2.138855805,0.466658953,5.697264263,0.344183762,8,Shade
29.2,84.15872404,30.43898494,0.864681396,2.009021571,0.430399259,5.408316886,0.352471494,8,Shade
29.25,84.44954418,30.96652859,0.854865635,2.00631769,0.426086875,5.505187858,0.34938595,8.5,Shade
29.3,88.53108995,34.56906112,0.992896112,2.105404786,0.471593928,5.916500453,0.321876745,8.5,Shade
29.35,90.34493028,32.92133779,0.933142879,2.133501228,0.437376302,5.842177071,0.385437788,8.5,Shade
29.4,94.96571979,36.31923955,1.066127415,2.281785344,0.467233878,6.141103895,0.367442595,8.5,Shade
29.45,115.7970036,48.05475965,1.543611792,2.745247954,0.562285017,7.331732462,0.396741895,8.5,Shade
29.5,202.8203592,97.98562247,3.641087913,4.715569471,0.772141718,12.01486804,0.520238047,8.5,Shade
29.55,99.68773895,36.50591316,1.050807444,2.368084395,0.443737329,6.284556188,0.413211815,8.5,Shade
30,96.66133478,35.05308061,1.017856857,2.291846636,0.444120842,6.033379923,0.453014419,8.5,Shade
30.05,132.5491116,52.2309779,1.734140052,3.278369393,0.528964203,7.599645949,0.42207576,8.5,Shade
30.1,167.0265039,71.8724574,2.554862439,4.099708503,0.623181486,9.489356707,0.475461702,9,Shade
30.3,125.3206477,46.88223375,1.468456743,3.218646748,0.456234206,7.178513461,0.377326145,9,Shade
30.2,130.6577122,48.36502861,1.523530819,3.314795178,0.459615372,7.443691652,0.439141735,9,Shade
30.25,196.8931011,86.17962703,3.231505063,4.939257199,0.654249198,10.5330068,0.453939228,9.5,Shade
30.3,136.3105026,50.58481649,1.600441241,3.525614119,0.453946798,7.647556614,0.41574319,9.5,Shade
30.35,135.1690885,48.92200356,1.47488907,3.360718992,0.43886117,7.803306164,0.483099366,10,Shade
30.4,130.7574479,47.27338325,1.424526945,3.345478936,0.42580658,7.49278616,0.452388603,10,Shade
30.45,1034.439951,575.3302234,24.39098719,24.3637384,1.001118416,53.1264486,1.175185141,10.5,Shade
30.5,537.1148422,279.2234601,11.69018573,13.01582592,0.898151666,26.91154049,0.763296056,10.5,Shade
30.55,387.1273009,189.8564772,7.708253395,9.47259248,0.813742744,19.52940374,0.665763444,10.5,Shade
31,548.0255295,285.1582567,11.72972186,13.15816546,0.89144052,28.19866774,0.807269394,10.5,Shade
31.05,211.6899261,88.12689144,3.234278387,5.418167919,0.596932106,10.94157115,0.506154553,11,Shade
31.1,324.5689718,153.1515212,6.121722316,8.082371644,0.757416583,16.33169499,0.600737477,12,Shade
31.31,2317.548541,1316.545805,58.39176815,55.13923526,1.058987631,118.9896899,2.121119096,12,Shade
